text,label,label_text,global_label,task_id
please cancel the reservation at zephers for joe and myself right now,67,cancel_reservation,16,2
"can you help me book a bmw suv for march 2 to 6th, dallas texas",40,car_rental,17,3
i need a rental car for sfo from friday to saturday,40,car_rental,17,3
i want to reserve a convertible from july 2nd through july 18th for los angeles,40,car_rental,17,3
"i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019",40,car_rental,17,3
i need to rent a car in chicago but don't know how,40,car_rental,17,3
is it possible to rent a car from laguardia from tuesday to friday,40,car_rental,17,3
"id like a car rental between january 1st to the 3rd in denver, id like a ford",40,car_rental,17,3
can i get a jeep to rent in bangor from the first of the month to a week after the first,40,car_rental,17,3
can i rent a car in belgium from march 01 to march 02 and have it be a porsche,40,car_rental,17,3
assist me in getting a car rental,40,car_rental,17,3
will you help me reserve a rental car for my trip to dallas,40,car_rental,17,3
can you show me how to book a car rental in manitowoc,40,car_rental,17,3
i want to rent a car in boston for march 2 until march 4,40,car_rental,17,3
i need a car rental for the first and fifth in denver and i'd like a subaru,40,car_rental,17,3
will car rentals be available in boston from march 2 to march 4,40,car_rental,17,3
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,40,car_rental,17,3
is it possible for me to rent a car out of jfk airport from march 15-20,40,car_rental,17,3
"in aiken, get me a rental for may 12 to may 16",40,car_rental,17,3
i'll need a rental car from 3/3 - 3/14 in vegas,40,car_rental,17,3
i will need a rental car for travel,40,car_rental,17,3
tell me why my card didn't work yesterday,49,card_declined,18,1
i wish to know why my card was declined yesterday,49,card_declined,18,1
i need to know why my card was just declined at walgreen's,49,card_declined,18,1
please tell me why did my card not get accepted,49,card_declined,18,1
why did macy's decline my card,49,card_declined,18,1
please tell me why walgreen's wouldn't take my card,49,card_declined,18,1
can you tell me what caused my card to get declined at starbucks this morning,49,card_declined,18,1
how do i fix my card being declined,49,card_declined,18,1
can you explain why my card was declined,49,card_declined,18,1
i think my card was declined at wal mart and i want to know why,49,card_declined,18,1
i was at home depot trying to buy plants and my card got declined,49,card_declined,18,1
how come my card was declined at rosses,49,card_declined,18,1
why was my card declined for my monthly netflix subscription payment,49,card_declined,18,1
how come starbucks declined my card when i tried to use it to pay,49,card_declined,18,1
so it turns out my card was declined at applebee's and i wanna know why,49,card_declined,18,1
why was my card declined yesterday,49,card_declined,18,1
why was my card declined,49,card_declined,18,1
so why was my card declined yesterday,49,card_declined,18,1
trying to buy a mug from target but my card declined,49,card_declined,18,1
how come my card was not accepted yesterday,49,card_declined,18,1
go now and increase the volume to 4 please,150,change_volume,25,3
i need it louder,150,change_volume,25,3
raise the volume to 4 please,150,change_volume,25,3
can i have my volume increased,150,change_volume,25,3
turn up the speaker volume,150,change_volume,25,3
please make sure the volume is on 4,150,change_volume,25,3
i need you to your volume,150,change_volume,25,3
can i increase my volume,150,change_volume,25,3
increase the volume level to 4,150,change_volume,25,3
make the volume set to 4,150,change_volume,25,3
get louder,150,change_volume,25,3
turn your voice box down,150,change_volume,25,3
change the speaker volume to a louder one,150,change_volume,25,3
can you increase the speaker volume,150,change_volume,25,3
i can't hear you,150,change_volume,25,3
i want you to your volume,150,change_volume,25,3
i'd like to turn up the volume,150,change_volume,25,3
increase volume,150,change_volume,25,3
would you please increase your speaker volume,150,change_volume,25,3
turn volume to the number 4 setting,150,change_volume,25,3
how exactly do i find my credit score,69,credit_score,30,1
i wanna know my credit rating now,69,credit_score,30,1
clue me in on my credit score,69,credit_score,30,1
can you figure out how to find my credit score,69,credit_score,30,1
what is my exact credit score,69,credit_score,30,1
what kind of credit score do i have,69,credit_score,30,1
find my credit score for me,69,credit_score,30,1
what in the world is my credit rating,69,credit_score,30,1
tell me my current credit rating,69,credit_score,30,1
what's my credit rating,69,credit_score,30,1
i wish to know my credit rating,69,credit_score,30,1
find my credit score and tell it to me,69,credit_score,30,1
i need my credit score,69,credit_score,30,1
what is the number of my credit score,69,credit_score,30,1
verify with me my credit score,69,credit_score,30,1
i wish to know my credit score,69,credit_score,30,1
please get my credit score,69,credit_score,30,1
can you help me find my credit score,69,credit_score,30,1
where is my credit score,69,credit_score,30,1
what's my credit score,69,credit_score,30,1
"the dog chewed up my card, will you find out what it takes to get a replacement",87,damaged_card,32,1
i can't use my card because it is broken,87,damaged_card,32,1
what should i do with an unusable and damaged card,87,damaged_card,32,1
"my card split in half, how do i report it",87,damaged_card,32,1
report the card has been torn,87,damaged_card,32,1
"my card split in half, can i report it",87,damaged_card,32,1
"my card got melted and i need to report it, please",87,damaged_card,32,1
"i can not use my card, it is damaged",87,damaged_card,32,1
my card fell in the toilet and now the chip does not work,87,damaged_card,32,1
i damaged the card; can you replace the card,87,damaged_card,32,1
my card is too scratched and won't read correctly,87,damaged_card,32,1
my card is damaged and unusable,87,damaged_card,32,1
my card got melted and i need to report it,87,damaged_card,32,1
the magnetic strip on my card is scratched up pretty badly from overuse can i get a new one,87,damaged_card,32,1
my card broke in half and i need to report this,87,damaged_card,32,1
my damage card will not work,87,damaged_card,32,1
my card got damaged and i need to report it,87,damaged_card,32,1
the chip on my card is damaged and i need a new one,87,damaged_card,32,1
"i creased my card today, contact the bank",87,damaged_card,32,1
i need a new card because my dog chewed on it and now it does not work,87,damaged_card,32,1
"i am needing you to tell me how to get to dallas, texas, by bus",72,directions,36,3
please give me directions to the nearest starbucks,72,directions,36,3
"i'm at home, so where is the closest starbucks",72,directions,36,3
where's the nearest gas station,72,directions,36,3
what's the quickest way to a bank,72,directions,36,3
"where is the closest walmart to boise, idaho",72,directions,36,3
i need to know where the nearest place that has mountain dew is,72,directions,36,3
find me the closest public bathroom,72,directions,36,3
how do i get to the nearest post office,72,directions,36,3
starbucks near me,72,directions,36,3
i want to see the golden gate bridge and i'm walking on 5th street right now,72,directions,36,3
i need an address for the closest starbucks to home,72,directions,36,3
let me know how to get to the starbucks nearby,72,directions,36,3
which bus should i take to get to the statue of liberty,72,directions,36,3
how do i get to the closest starbucks,72,directions,36,3
how can i travel by bus to the grand canyon,72,directions,36,3
what's the closest mcdonalds,72,directions,36,3
i want directions to the closest atm,72,directions,36,3
i want to know how to get to statue of liberty by bus,72,directions,36,3
what's the nearest starbucks,72,directions,36,3
tell me what kind of pets you have,34,do_you_have_pets,38,0
i must know what kinds of pets you have,34,do_you_have_pets,38,0
"if you were getting a pet, would you get a cat or would you get a dog",34,do_you_have_pets,38,0
would you like to live with a cat or a dog,34,do_you_have_pets,38,0
how would you explain the pets you own,34,do_you_have_pets,38,0
are you a cat person,34,do_you_have_pets,38,0
do you have different kinds of pets,34,do_you_have_pets,38,0
i need to know whether you are a cat or dog person,34,do_you_have_pets,38,0
"what is your favorite, cats or dogs",34,do_you_have_pets,38,0
i want to hear about your pets,34,do_you_have_pets,38,0
do you like cat or dogs,34,do_you_have_pets,38,0
what sorts of pets do you own,34,do_you_have_pets,38,0
what are all your pets,34,do_you_have_pets,38,0
have you any pets,34,do_you_have_pets,38,0
can you tell me if you have any pets,34,do_you_have_pets,38,0
any pets in your household,34,do_you_have_pets,38,0
are you a pet owner,34,do_you_have_pets,38,0
would you say you like cats or dogs,34,do_you_have_pets,38,0
what are your pets,34,do_you_have_pets,38,0
what kind of pets live with you,34,do_you_have_pets,38,0
what is the maximum dollars i can get for 6 yens,38,exchange_rate,39,0
what is 2 francs in euros,38,exchange_rate,39,0
what is one dollar worth in mexico,38,exchange_rate,39,0
what is 56 dollars in yen,38,exchange_rate,39,0
what's dollars yen in 10,38,exchange_rate,39,0
i would like to know the usd to aud conversion rate,38,exchange_rate,39,0
i gotta know the exchange rate between yen and rubles,38,exchange_rate,39,0
how many pesos in one dollar us,38,exchange_rate,39,0
tell me the exchange rate between rubles and dollars,38,exchange_rate,39,0
how many dollars can i exchange for 200 yen,38,exchange_rate,39,0
how many dollars is one mexican peso,38,exchange_rate,39,0
how many canadian dollars can i exchange for 200 yen,38,exchange_rate,39,0
what is 50 dollars in euros,38,exchange_rate,39,0
how many us dollars can i get for 20 euros,38,exchange_rate,39,0
what is the exchange rate between rubles and us dollars,38,exchange_rate,39,0
whats euros kroner in 25,38,exchange_rate,39,0
how many dollars can i exchange for 200 euros,38,exchange_rate,39,0
what's the currency conversion between rubles and pounds,38,exchange_rate,39,0
what is the exchange rate for canadian dollars to us dollars,38,exchange_rate,39,0
i need to know five dollars in yen and rubles,38,exchange_rate,39,0
how long is it going to be until my card expires,44,expiration_date,40,0
where can i find my credit card's expiration date,44,expiration_date,40,0
i need to know when my card is set to expire please,44,expiration_date,40,0
how long will it be until my visa card expires,44,expiration_date,40,0
can you tell me if my credit card expires in the near future,44,expiration_date,40,0
i need to know when my mastercard will expire,44,expiration_date,40,0
i want to know the expiry month of my card,44,expiration_date,40,0
my card expires in what month,44,expiration_date,40,0
can you tell me what date my credit card expires,44,expiration_date,40,0
how long until my visa expires,44,expiration_date,40,0
tell me the expiration date for my current credit card,44,expiration_date,40,0
when should i expect my visa to expire,44,expiration_date,40,0
what is the expiration date on my credit card,44,expiration_date,40,0
help me figure out when exactly my credit card will be expiring,44,expiration_date,40,0
what date will my hy-vee card need to be renewed,44,expiration_date,40,0
does my credit card expire soon,44,expiration_date,40,0
find out for me when my mastercard expires,44,expiration_date,40,0
what is the expiration date of my wells fargo card,44,expiration_date,40,0
when is my card going to expire,44,expiration_date,40,0
tell me the month my card expires,44,expiration_date,40,0
when will my jetblue flight get here,80,flight_status,42,2
tell me that status of flight dl123,80,flight_status,42,2
what's the latest with my united flight,80,flight_status,42,2
when will my flight land,80,flight_status,42,2
whats the status of my united flight,80,flight_status,42,2
what time is my plane supposed to arrive,80,flight_status,42,2
when does boarding for my flight begin,80,flight_status,42,2
what's the status of my united flight,80,flight_status,42,2
let me know the status of flight dl123,80,flight_status,42,2
what time is my flight supposed to be landing,80,flight_status,42,2
any idea where flight dl123 is right now,80,flight_status,42,2
tell me when my flight is scheduled to start boarding,80,flight_status,42,2
what time is my flight scheduled to leave,80,flight_status,42,2
when's my flight getting here,80,flight_status,42,2
will my delta flight leave on time,80,flight_status,42,2
is my delta flight on time,80,flight_status,42,2
what time will i be allowed to board,80,flight_status,42,2
i need to know the status of my alaska air flight,80,flight_status,42,2
whats the most recent status for my virgin air flight,80,flight_status,42,2
tell me when my flight is landing,80,flight_status,42,2
i have to go but it was nice talking again!,114,goodbye,49,3
cya later,114,goodbye,49,3
"syonara, ai device!",114,goodbye,49,3
it was nice to talk it out with you,114,goodbye,49,3
i’m leaving-goodbye!,114,goodbye,49,3
see you in a while,114,goodbye,49,3
catch you around,114,goodbye,49,3
ill see you around,114,goodbye,49,3
later gator!,114,goodbye,49,3
it was enjoyable to chat with you,114,goodbye,49,3
thanks for talking to me,114,goodbye,49,3
good bye my friend,114,goodbye,49,3
i must say goodbye,114,goodbye,49,3
always nice to talk to you,114,goodbye,49,3
it is time to say goodbye,114,goodbye,49,3
adios,114,goodbye,49,3
i’ll be leaving now,114,goodbye,49,3
goodbye for now ai,114,goodbye,49,3
it was good chatting,114,goodbye,49,3
it was pleasant having a conversation with you,114,goodbye,49,3
would i have to wait long if i want to eat at chili's,102,how_busy,51,3
"around nine, is ambrosio busy",102,how_busy,51,3
do you know how long of a wait it will be,102,how_busy,51,3
how long is the wait at orchids,102,how_busy,51,3
is kaya very busy at 5 pm,102,how_busy,51,3
do you know how busy outback steakhouse tends to be at 7:00 pm,102,how_busy,51,3
can you check to see how busy that restaurant is for dinner,102,how_busy,51,3
how busy is imanas tei at 7 dinner,102,how_busy,51,3
how busy is zippy around 12 for lunch,102,how_busy,51,3
find out what wait times are like right now at olive garden,102,how_busy,51,3
is kaya busy around 5 pm,102,how_busy,51,3
will the restaurant be busy at 5pm,102,how_busy,51,3
how many people do you think will be at applebees at 7,102,how_busy,51,3
what time can i expect to be seated at this restaurant,102,how_busy,51,3
is red lobster busy at 6pm,102,how_busy,51,3
how busy it that place for dinner,102,how_busy,51,3
"around 5 pm, how busy is kaya",102,how_busy,51,3
what's the crowd like at hopper's bar around 11pm,102,how_busy,51,3
"at four, how much business does georgio have",102,how_busy,51,3
tell me how busy macaroni grill will be around 8 pm,102,how_busy,51,3
what are some tips to build my credit score,28,improve_credit_score,53,1
tell me all the ways my credit score can get hurt,28,improve_credit_score,53,1
how can i build my credit,28,improve_credit_score,53,1
what can i do to raise my credit score,28,improve_credit_score,53,1
what are ways to build credit,28,improve_credit_score,53,1
how do i keep my credit from lowering,28,improve_credit_score,53,1
how can i keep my credit score from going down,28,improve_credit_score,53,1
how to keep my credit from dropping,28,improve_credit_score,53,1
how do i improve my credit score,28,improve_credit_score,53,1
what steps can i take to make sure my credit score doesn't go down,28,improve_credit_score,53,1
what are some steps to building my credit score,28,improve_credit_score,53,1
how can i build credit,28,improve_credit_score,53,1
what can i do to improve my credit score,28,improve_credit_score,53,1
how to protect my credit score,28,improve_credit_score,53,1
how can i protect my credit rating,28,improve_credit_score,53,1
i want to know if opening a new account will decrease my credit score,28,improve_credit_score,53,1
how do i keep my credit score from dropping,28,improve_credit_score,53,1
tell me some things i can do to secure my credit rating,28,improve_credit_score,53,1
what are some of the ways that i can see an improvement in my credit score,28,improve_credit_score,53,1
can i protect my credit score,28,improve_credit_score,53,1
will i be charged if i use the card in germany,137,international_fees,60,2
what is the surcharge for using my card in italy while i visit,137,international_fees,60,2
will i get charged extra if i use my card while in italy,137,international_fees,60,2
what are the fees for using my card in toronto,137,international_fees,60,2
does bank of america charge transaction fees if you use it in canada,137,international_fees,60,2
"what's the transaction fee for my boa card in orlando, fl",137,international_fees,60,2
what fees are charged if i use something in paris,137,international_fees,60,2
will i be charged if i use the card in australia,137,international_fees,60,2
will i receive a fee if i use my card in ireland,137,international_fees,60,2
does american express charge transaction fees for iceland,137,international_fees,60,2
"i would like to know if there are any fees for using my capital one card in london, england",137,international_fees,60,2
what additional fees do you charge if i use my card in lisbon,137,international_fees,60,2
do travelers to egypt get hit with transaction fees if they're using a mastercard,137,international_fees,60,2
does my card charge a fee for use in indonesia,137,international_fees,60,2
tell me if there is any transaction fee using royal card in europe,137,international_fees,60,2
"when i am in spain using my cmaden card, is there any transaction fee",137,international_fees,60,2
can you tell me if i will have any transactions fees for using my discover card in turkey,137,international_fees,60,2
will my amex institute international transaction fees on a charge,137,international_fees,60,2
does visa charge transaction fees in the uk,137,international_fees,60,2
will i be charged if i use my card in france,137,international_fees,60,2
do i need a travel visa to visit russia,59,international_visa,61,0
"i'm going to canada soon, do i need a visa",59,international_visa,61,0
"if i'm planning to go to the uk, do i need a visa",59,international_visa,61,0
should i get a visa for crete,59,international_visa,61,0
"for travel to argentina, do i need to get a travel visa",59,international_visa,61,0
do i need a visa to get into canada later this year,59,international_visa,61,0
tell me whether i need an international visa to go to mexico,59,international_visa,61,0
do i need a travel visa to visit japan,59,international_visa,61,0
does moscow require travel visas to visit,59,international_visa,61,0
is an international visa needed to travel to z,59,international_visa,61,0
does international travel always require a visa,59,international_visa,61,0
must i have an international visa when travelling to russia,59,international_visa,61,0
visa's are hard to get do i need one when i travel to israel,59,international_visa,61,0
will i need a visa to travel to cancun,59,international_visa,61,0
does ireland require an international visa,59,international_visa,61,0
do i need to obtain a travel visa to go on vacation to places in eastern europe,59,international_visa,61,0
"i want to go to korea, do i need an international visa",59,international_visa,61,0
does mexico require me to have a visa to travel there,59,international_visa,61,0
i'm vacationing in israel will i need a visa,59,international_visa,61,0
i need to know if i must have an international visa to go to france,59,international_visa,61,0
when did my oil last get changed,37,last_maintenance,63,0
when did i last get my car tuned up,37,last_maintenance,63,0
dates for my car in the shop,37,last_maintenance,63,0
when did i take my car to the mechanic,37,last_maintenance,63,0
what was the date when i last had my car inspected,37,last_maintenance,63,0
when was my car in the shop,37,last_maintenance,63,0
what day did i change my oil,37,last_maintenance,63,0
"i can't remember when my car last went to the shop, can you find out for me",37,last_maintenance,63,0
when did i last service my car with an oil change,37,last_maintenance,63,0
how long has it been since my car was last in the shop,37,last_maintenance,63,0
what was the date of my last auto appointment,37,last_maintenance,63,0
i need to know when it was that i last took my car to have the oil changed,37,last_maintenance,63,0
when did i take my car to paul's auto last,37,last_maintenance,63,0
find out how long it has been since my car was last in the shop,37,last_maintenance,63,0
"search and tell me when my most recent oil change happened, please",37,last_maintenance,63,0
when did i last have my vehicle checked on,37,last_maintenance,63,0
check my calendar for the date that my care was last serviced,37,last_maintenance,63,0
how long has it been since my car was in the shop,37,last_maintenance,63,0
when was the last time my car was in the shop,37,last_maintenance,63,0
tell me when someone looked at my car last,37,last_maintenance,63,0
my luggage was lost on the flight,113,lost_luggage,64,3
what if i lost my luggage,113,lost_luggage,64,3
locate lost luggage from flight america airlines in o'hare,113,lost_luggage,64,3
"if i lost my luggage, where can i get help",113,lost_luggage,64,3
i miss placed my luggage i was on delta flight ab123 out of new york,113,lost_luggage,64,3
"i need my luggage found, i was on delta flight ab123 out of san francisco",113,lost_luggage,64,3
my luggage has not arrived and i would like help locating it,113,lost_luggage,64,3
"my luggage is missing, i think",113,lost_luggage,64,3
"my luggage is nowhere in sight, it might be lost",113,lost_luggage,64,3
how do i go about resolving my luggage that didn't arrive,113,lost_luggage,64,3
my luggage is lost i was on delta flight ab123 out of new york,113,lost_luggage,64,3
do you know where the luggage for people on panam flight ab123 out of tuscon is,113,lost_luggage,64,3
my luggage is missing i was on american airlines flight ab123 out of dallas,113,lost_luggage,64,3
what is the best way to deal with my lost luggage,113,lost_luggage,64,3
i flew on southwest airlines flight ab123 out of dallas and i can not find my luggage,113,lost_luggage,64,3
my luggage is lost and i would like help trying to locate it,113,lost_luggage,64,3
i was on delta flight ab123 out of new york and i can't find my luggage,113,lost_luggage,64,3
i need to figure out what to do about lost luggage,113,lost_luggage,64,3
how to find lost luggage,113,lost_luggage,64,3
do you know whom i should contact since my luggage did not arrive,113,lost_luggage,64,3
would you give jenny a call,25,make_call,65,0
can you call robby,25,make_call,65,0
place a call to bill now,25,make_call,65,0
i want to talk to sarah,25,make_call,65,0
can you call mom,25,make_call,65,0
can you call russell,25,make_call,65,0
call dave,25,make_call,65,0
get a hold of sue,25,make_call,65,0
i am going to call the landlord,25,make_call,65,0
i must call roderick,25,make_call,65,0
phone sarah,25,make_call,65,0
please call christy,25,make_call,65,0
i want to make a call to uncle,25,make_call,65,0
it's time for me to call drew,25,make_call,65,0
connect me to bob,25,make_call,65,0
call home,25,make_call,65,0
please make a phone call to christopher,25,make_call,65,0
call my mother,25,make_call,65,0
use my phone to dial work,25,make_call,65,0
dial x's phone please,25,make_call,65,0
that could maybe be it,121,maybe,66,2
i don't know how to answer to that,121,maybe,66,2
"maybe yes, maybe no",121,maybe,66,2
not a clue,121,maybe,66,2
"maybe, maybe not",121,maybe,66,2
i can't answer yes or no right now,121,maybe,66,2
i really don't know,121,maybe,66,2
i don't have that information,121,maybe,66,2
i have no knowledge of that,121,maybe,66,2
both maybe,121,maybe,66,2
i'm not sure which it is,121,maybe,66,2
i am not to sure about that,121,maybe,66,2
it could be either,121,maybe,66,2
i'm not sure which one because it could be either of them,121,maybe,66,2
im not sure,121,maybe,66,2
cant say,121,maybe,66,2
"no idea, sorry",121,maybe,66,2
i will know later,121,maybe,66,2
i am not confident on that,121,maybe,66,2
that answer's above my pay scale,121,maybe,66,2
i want an italian meal suggestion,46,meal_suggestion,67,2
got any good dinner ideas,46,meal_suggestion,67,2
what can i make for dinner using ground beef,46,meal_suggestion,67,2
can you give me a burmese dinner suggestion,46,meal_suggestion,67,2
may you suggest a meal from italy to me,46,meal_suggestion,67,2
do you have any suggestions for a meal from australia,46,meal_suggestion,67,2
what's the pizza like around here,46,meal_suggestion,67,2
i'd like an italian meal suggestion,46,meal_suggestion,67,2
can you recommend for me a dish from ethiopia,46,meal_suggestion,67,2
what would you suggest for dinner,46,meal_suggestion,67,2
i need a suggestion for a dinner recipe,46,meal_suggestion,67,2
would you provide me with italian cuisine dinner suggestions,46,meal_suggestion,67,2
can you give me a thai dinner suggestion,46,meal_suggestion,67,2
suggest an italian meal to me,46,meal_suggestion,67,2
which mexican meal would be good,46,meal_suggestion,67,2
help me decide what mexican meal i want,46,meal_suggestion,67,2
suggest a meal from italy to me,46,meal_suggestion,67,2
what would be good for dinner,46,meal_suggestion,67,2
what's the best pizza place around here,46,meal_suggestion,67,2
what peruvian dish should i make,46,meal_suggestion,67,2
what is 10 ounces in grams,31,measurement_conversion,69,3
how do you convert milliliters to ounces,31,measurement_conversion,69,3
how many centimeters are in an inch,31,measurement_conversion,69,3
what would be the conversion between tablespoons and teaspoons,31,measurement_conversion,69,3
how many cups make a gallon,31,measurement_conversion,69,3
convert cm to inch,31,measurement_conversion,69,3
how many kilos are in 100 pounds,31,measurement_conversion,69,3
help me to understand the conversion between tablespoons and teaspoons,31,measurement_conversion,69,3
i need to know the conversion between tablespoons and teaspoons,31,measurement_conversion,69,3
how many ounces in a gallon,31,measurement_conversion,69,3
how many tablespoons are in a cup,31,measurement_conversion,69,3
what's the conversion from inches to centimeters,31,measurement_conversion,69,3
what is 22 meters in inches,31,measurement_conversion,69,3
"if i have four inches, how many centimeters is that",31,measurement_conversion,69,3
how many pints are in 22 gallons,31,measurement_conversion,69,3
how do you convert ounces to kilos,31,measurement_conversion,69,3
i wanna know how many teaspoons are in a tablespoon,31,measurement_conversion,69,3
how would i go about converting inches to yards,31,measurement_conversion,69,3
how do you convert miles to kilometers,31,measurement_conversion,69,3
how many teaspoons in a cup,31,measurement_conversion,69,3
what's my current mpg,142,mpg,72,1
average mpg,142,mpg,72,1
look up the gas mileage for my vehicle,142,mpg,72,1
how many miles per gallon do i get in my car,142,mpg,72,1
what are the estimates for the car's highway mpg,142,mpg,72,1
how far can the car get per gallon on the highway,142,mpg,72,1
how many miles can i drive on 1 gallon of gas,142,mpg,72,1
how much mpg does this car get in the city,142,mpg,72,1
what's the mileage on my car,142,mpg,72,1
what's the non-city mpg for this car,142,mpg,72,1
what's my gas mileage like,142,mpg,72,1
can you give me the car's mpg for the city,142,mpg,72,1
what is the gas mileage for the car that i drive,142,mpg,72,1
how expensive is it to fuel this car,142,mpg,72,1
what is the city mpg for this car,142,mpg,72,1
do you know the fuel economy of this car,142,mpg,72,1
what’s my gas mileage,142,mpg,72,1
how many miles per gallon does this car get in the city,142,mpg,72,1
what is the mpg,142,mpg,72,1
how many miles will a gallon of gas take this car,142,mpg,72,1
go forward one song,118,next_song,75,0
proceed to the next song on this playlist,118,next_song,75,0
move on to the next song,118,next_song,75,0
i want to listen to another song,118,next_song,75,0
go to my next song,118,next_song,75,0
skip to the next song please,118,next_song,75,0
play the next track,118,next_song,75,0
play the next song,118,next_song,75,0
i would like to hear the next tune on this particular playlist,118,next_song,75,0
next song play,118,next_song,75,0
can you fast forward to the next song,118,next_song,75,0
skip to next song,118,next_song,75,0
go forward to the next track,118,next_song,75,0
"i don't want this song, move to the next",118,next_song,75,0
could you play the next song on this playlist,118,next_song,75,0
pass this song,118,next_song,75,0
stop this song and go to the next one,118,next_song,75,0
can we skip this song,118,next_song,75,0
give me the next song,118,next_song,75,0
hop to the next one,118,next_song,75,0
that is not true,30,no,76,3
i do not believe that that is correct,30,no,76,3
"no, that's incorrect",30,no,76,3
that's not what i want!,30,no,76,3
what you just said is false,30,no,76,3
that is false,30,no,76,3
"please, no",30,no,76,3
that's incorrect!,30,no,76,3
that's inaccurate,30,no,76,3
no that isn't it,30,no,76,3
that is erroneous,30,no,76,3
"that's not right, so no",30,no,76,3
that is a completely false statement,30,no,76,3
that's not right,30,no,76,3
"i do not think that is true, so i would say it is a false statement",30,no,76,3
i would have to say the answer to that is no,30,no,76,3
i disagree that is false,30,no,76,3
that'd be a no,30,no,76,3
that's a negative,30,no,76,3
