text,label,label_text,global_label,task_id
i want to be updated on the most recent status of my credit card application,103,application_status,3,1
what is the status of the application for a credit card i put in,103,application_status,3,1
have my app for a new card been processed yet,103,application_status,3,1
has anyone looked at my mastercard application,103,application_status,3,1
can you check if my application for a discovery card has been looked over yet,103,application_status,3,1
i filed a credit card application so what is going on with it,103,application_status,3,1
what is the status of my application for the credit card,103,application_status,3,1
i applied for a new credit card; did it process yet,103,application_status,3,1
has my amex application gone through yet,103,application_status,3,1
see if my form submission for an american express card has been seen,103,application_status,3,1
"i put in a credit card application, so what is the status with it currently",103,application_status,3,1
do you know if my amex card app went through,103,application_status,3,1
i want an update on my application for a credit card that i sent in a couple weeks ago,103,application_status,3,1
did the application i put in for a mastercard go through yet,103,application_status,3,1
look into the status of the credit card application i submitted recently for my new card,103,application_status,3,1
has the discover card approved my app,103,application_status,3,1
i'm desperate to know about my cc processing,103,application_status,3,1
when will my application for my credit card be processed,103,application_status,3,1
tell me about my american express application; did it go through,103,application_status,3,1
have i received any messages about my credit card application,103,application_status,3,1
tell me my credit card's annual percentage rate,132,apr,4,3
what will the apr on my transferred balance be after the first year on my bank of america credit card,132,apr,4,3
do i have a good apr on my credit card,132,apr,4,3
would you please inform me about my credit card's apr,132,apr,4,3
how much is my apr on my bank of america card,132,apr,4,3
how good is card apr,132,apr,4,3
it would be great if you could tell me my credit card's apr,132,apr,4,3
what apr do i have with my credit card,132,apr,4,3
the apr on my visa card is what,132,apr,4,3
is the apr on my credit card good,132,apr,4,3
is the apr rate on my amex pretty good,132,apr,4,3
can you give me an appraisal of my card's apr,132,apr,4,3
could you tell me what is the apr for the credit card,132,apr,4,3
how good is the apr on my credit card,132,apr,4,3
tell me the current apr on my visa card from bbt,132,apr,4,3
what is the apr for my credit card,132,apr,4,3
is my apr for my credit card available,132,apr,4,3
what's the apr of my discover card,132,apr,4,3
tell me how the apr on my hy-vee card is,132,apr,4,3
i need to know the apr on my credit union visa,132,apr,4,3
i need to book a roundtrip flight from dallas to los angeles from march 2 to march 10,63,book_flight,9,4
i need to get from jfk to dallas with united for under $500,63,book_flight,9,4
i'm looking for a roundtrip flight from koa to mgj for june to july,63,book_flight,9,4
find me a roundtrip flight from dallas to los angeles from march 2 to march 10,63,book_flight,9,4
get me a flight from ft lauderale to houston on southwest,63,book_flight,9,4
i'd like a flight from laguardia to orlando on southwest for under $400,63,book_flight,9,4
could you make a flight reservation with air emirates from orlando to london,63,book_flight,9,4
"can you find me a flight from portland, oregon to portland, maine for under $500 on delta",63,book_flight,9,4
i would like to know what flights are available out of el paso to dallas on june 10 for under $300,63,book_flight,9,4
"search for a flight from nyc to la on march 1, returning on march 5",63,book_flight,9,4
"buy a flight for me from nyc to la on march 1, returning on march 5",63,book_flight,9,4
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,63,book_flight,9,4
i need to get a flight out of denver to houston on friday for under $250,63,book_flight,9,4
purchase a flight from boise to sacramento on sunday and returning on wednesday,63,book_flight,9,4
book a flight from chicago to dc on monday and returning on wednesday,63,book_flight,9,4
i need to get a flight out of lax to dia on the 16th for under four hundred,63,book_flight,9,4
book delta ticket madison to atlanta,63,book_flight,9,4
i need to get a flight out of tampa to chicago in a month for under $123,63,book_flight,9,4
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,63,book_flight,9,4
get me a flight for tuesday on spiritcom to las vegas from chicago,63,book_flight,9,4
2 cups of grapes have how many calories,135,calories,14,4
looks up the calories in cheetos,135,calories,14,4
what's the calorie count for tuna casserole,135,calories,14,4
one cup of almonds has how many calories,135,calories,14,4
how many calories are in spaghetti and meat sauce,135,calories,14,4
do cheetos have a lot of calories,135,calories,14,4
what's the caloric content if you eat roast beef,135,calories,14,4
how many calories would i consume if i ate a loaded hotdog,135,calories,14,4
i need to know the calorie count of a bacon cheeseburger,135,calories,14,4
what is the calorie count for one cookie,135,calories,14,4
how many calories in gum,135,calories,14,4
what is the calorie content of a small bag of lay's potato chips,135,calories,14,4
how many calories are in waffles,135,calories,14,4
i need to know the number of calories on average in a handful of pistachios,135,calories,14,4
how many calories does a scoop of chocolate ice cream have,135,calories,14,4
how many calories are in a can of coke,135,calories,14,4
how many calories are in cookies,135,calories,14,4
how many calories are there in a scoop of chocolate ice cream,135,calories,14,4
how many calories are in chocolate cake,135,calories,14,4
how many calories on average are in a hot dog,135,calories,14,4
cancel my reservation with carl at umami,67,cancel_reservation,16,2
i want to cancel the reservation for mercury at the ritz,67,cancel_reservation,16,2
please cancel the table for two at burger king,67,cancel_reservation,16,2
"i don't need my reservation, can you cancel it",67,cancel_reservation,16,2
scrap that dinner reservation,67,cancel_reservation,16,2
cancel my 6:00 reservation at the cheesecake factory,67,cancel_reservation,16,2
please cancel the table i had reserved for tonight,67,cancel_reservation,16,2
can i cancel my reservations please,67,cancel_reservation,16,2
please cancel my 7:30 reservation for morton's,67,cancel_reservation,16,2
cancel my reservation for chris at jp field's,67,cancel_reservation,16,2
the reservation i have isn't needed any more,67,cancel_reservation,16,2
cancel my dinner reservation please,67,cancel_reservation,16,2
i have a reservation at pizza hut under the name leia roberts and i want to cancel it,67,cancel_reservation,16,2
cancel my reservations for joe's at zepher right now,67,cancel_reservation,16,2
can you cancelt the reservation i have for dinner,67,cancel_reservation,16,2
can you undo the reservation,67,cancel_reservation,16,2
tell the restaurant i cannot make it,67,cancel_reservation,16,2
please cancel my dinner reservation,67,cancel_reservation,16,2
"cancel my reservation for dinner, please",67,cancel_reservation,16,2
can you cancel the reservation i have at 4 pm at ruth's,67,cancel_reservation,16,2
i'd like to rent an automobile in pittsburgh from this tuesday until next thursday can i do that,40,car_rental,17,3
find out if i can rent a car in los angeles from march 2-9,40,car_rental,17,3
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",40,car_rental,17,3
are there any places nearby i can rent a car at,40,car_rental,17,3
please help me book a rental car for nashville,40,car_rental,17,3
i'll need a rental car from 3/3 - 3/14 in vegas,40,car_rental,17,3
please look up if i can rent a car in houston from march 25 to march 29,40,car_rental,17,3
please help me book a rental car in appleton,40,car_rental,17,3
can a car be rented from tuesday to thursday out of lax,40,car_rental,17,3
i want to reserve a convertible from july 2nd through july 18th for los angeles,40,car_rental,17,3
where can i rent a car in boston,40,car_rental,17,3
find me a rental car from 3/6 - 3/9 in port charles,40,car_rental,17,3
i want to travel to new york and i would like to rent a car,40,car_rental,17,3
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,40,car_rental,17,3
i need to rent a car in chicago but don't know how,40,car_rental,17,3
book me a rental car in aiken on may 12 to may 16,40,car_rental,17,3
can you help me with a rental car,40,car_rental,17,3
can you help me book a car rental in paris,40,car_rental,17,3
"i need a van that seats 8 or more for new york city, august 12th, 13th, and 14th",40,car_rental,17,3
will i be able to rent a car in boston from march 2 to march 4,40,car_rental,17,3
tell me why my card got declined,49,card_declined,18,1
explain why was my card declined at boston market,49,card_declined,18,1
find out why my card was declined,49,card_declined,18,1
where can i find out why my card was recently declined at amazoncom,49,card_declined,18,1
why was my card declined for my monthly netflix subscription payment,49,card_declined,18,1
how do i fix my card being declined,49,card_declined,18,1
"my card was declined at the store yesterday, what happened",49,card_declined,18,1
for which reason was my card declined yesterday,49,card_declined,18,1
i was at costco trying to buy sheets and my card got declined,49,card_declined,18,1
i need to know why my card was declined,49,card_declined,18,1
i wonder why my card got declined yesterday,49,card_declined,18,1
please tell me why did my card not get accepted,49,card_declined,18,1
what was the issue with my card yesterday,49,card_declined,18,1
i was at whole foods trying to buy groceries and my card got declined,49,card_declined,18,1
let me know why my card got declined,49,card_declined,18,1
why did my card not get accepted there,49,card_declined,18,1
can you explain why my card was declined,49,card_declined,18,1
why did my card not get accepted,49,card_declined,18,1
i don't understand why walgreens declined my card,49,card_declined,18,1
"buying qtips today, my card got declined at walmart",49,card_declined,18,1
i want you to change the ai name,55,change_ai_name,21,4
i want to start calling you bob,55,change_ai_name,21,4
"from here on, you'll be responding to the name captain black",55,change_ai_name,21,4
please change the ai name,55,change_ai_name,21,4
i want change your name to russ,55,change_ai_name,21,4
may i start referring to you as jeff,55,change_ai_name,21,4
will you answer if i call you lexi,55,change_ai_name,21,4
i would like you to think of yourself as machine and answer when i say your name as such,55,change_ai_name,21,4
can you go by a different name,55,change_ai_name,21,4
i need to change your name to ben,55,change_ai_name,21,4
set your name to hillary,55,change_ai_name,21,4
change your name to something funny,55,change_ai_name,21,4
your name from this point forward is george,55,change_ai_name,21,4
"if i may, i'd like to call you slave",55,change_ai_name,21,4
alter the name given to the ai,55,change_ai_name,21,4
change the ai name to a new one,55,change_ai_name,21,4
can i change your name,55,change_ai_name,21,4
from now on i'm going to call you ishmael,55,change_ai_name,21,4
what other names can i give you,55,change_ai_name,21,4
can i rename you,55,change_ai_name,21,4
turn the volume to 4,150,change_volume,25,3
volume should be set at 4,150,change_volume,25,3
please increase the volume to 4,150,change_volume,25,3
change the volume to 4 now please,150,change_volume,25,3
bring the sound up,150,change_volume,25,3
would you please increase your speaker volume,150,change_volume,25,3
set the volume to 4 now,150,change_volume,25,3
turn your vocals down,150,change_volume,25,3
i want volume at 4,150,change_volume,25,3
raise the volume to 4 please,150,change_volume,25,3
lower your volume,150,change_volume,25,3
i need you to increase the speaker volume,150,change_volume,25,3
please go ahead and increase your speaker volume,150,change_volume,25,3
please set the volume to 4,150,change_volume,25,3
turn up the speaker volume,150,change_volume,25,3
set volume higher,150,change_volume,25,3
turn the volume to level 4,150,change_volume,25,3
decrease volume to 4,150,change_volume,25,3
set the volume to 4 please,150,change_volume,25,3
turn it up please,150,change_volume,25,3
credit limit change,109,credit_limit_change,29,5
is it possible to increase the credit limit for my discover card,109,credit_limit_change,29,5
will i be able to increase my credit limit to $1000,109,credit_limit_change,29,5
can i increase the credit limit for my american express card,109,credit_limit_change,29,5
how do increase the credit limit on my visa card,109,credit_limit_change,29,5
what's the possibility of getting a credit limit increase on my visa,109,credit_limit_change,29,5
get my credit limit changed,109,credit_limit_change,29,5
is it possible to increase the limit on my visa,109,credit_limit_change,29,5
please help me increase my mastercard credit card limit,109,credit_limit_change,29,5
how would i raise my credit spending by 250 dollars,109,credit_limit_change,29,5
is it possible to raise the credit limit for my discover card,109,credit_limit_change,29,5
can my credit limit on my discovery card go up,109,credit_limit_change,29,5
can i increase the credit limit on my walmart card,109,credit_limit_change,29,5
can i raise the credit limit for my discover card,109,credit_limit_change,29,5
can i increase the credit limit for my western union credit card,109,credit_limit_change,29,5
can i increase the credit limit for my visa platinum card,109,credit_limit_change,29,5
am i able to increase the limit on my visa card,109,credit_limit_change,29,5
"can i get my credit limit increased to $15,000",109,credit_limit_change,29,5
"can i raise my credit limit to $12,000",109,credit_limit_change,29,5
can you see if i can get a higher limit on my discovery card,109,credit_limit_change,29,5
would you tell me my credit score,69,credit_score,30,1
tell me my credit score please,69,credit_score,30,1
where can i check my credit rating,69,credit_score,30,1
provide me with my credit score,69,credit_score,30,1
i need my credit score,69,credit_score,30,1
what in the world is my credit rating,69,credit_score,30,1
show me my credit score please,69,credit_score,30,1
where can i see my credit score,69,credit_score,30,1
is my credit report low,69,credit_score,30,1
inform me of my credit score,69,credit_score,30,1
what is my credit score,69,credit_score,30,1
can you figure out how to find my credit score,69,credit_score,30,1
how do i locate my credit score,69,credit_score,30,1
show me my credit score,69,credit_score,30,1
will you tell me my credit score,69,credit_score,30,1
please look up my credit score,69,credit_score,30,1
tell me my current credit rating,69,credit_score,30,1
how do i look up my credit score,69,credit_score,30,1
inform me of my current credit rating,69,credit_score,30,1
tell me the steps to getting my credit score,69,credit_score,30,1
i'm lost,136,current_location,31,4
"where am i right now, location wise",136,current_location,31,4
please tell me my current gps coordinates,136,current_location,31,4
show me where i am,136,current_location,31,4
can you tell me how to figure out my current location,136,current_location,31,4
please show me where i am on a map,136,current_location,31,4
what country and city am i in,136,current_location,31,4
what are my longitude and latitude points,136,current_location,31,4
check out my location up on the map,136,current_location,31,4
can you tell me my location,136,current_location,31,4
how can i tell what my current location is,136,current_location,31,4
can you direct me where to find where i am,136,current_location,31,4
list my current gps coordinates,136,current_location,31,4
please give me my gps coordinates,136,current_location,31,4
give me my location on the map,136,current_location,31,4
what's my current location,136,current_location,31,4
"how do i find my location, please",136,current_location,31,4
using this map i'd like to see my exact whereabouts,136,current_location,31,4
tell me how to find my current location,136,current_location,31,4
look me up on the map,136,current_location,31,4
my card's magnetic strip is not working and i want to notify them,87,damaged_card,32,1
report that the card has been wrecked,87,damaged_card,32,1
my card was damaged by my cat; can i report that,87,damaged_card,32,1
my card is unusable because it's damaged,87,damaged_card,32,1
my card got melted and i need to report it,87,damaged_card,32,1
"i can not use my card, it is damaged",87,damaged_card,32,1
"my card needs replaced, i accidentally scraped it",87,damaged_card,32,1
can you assist me with reporting that the atm nicked my card,87,damaged_card,32,1
my credit card fell out of my back pocket and got flushed down the toilet,87,damaged_card,32,1
"unfortunately, my card is damaged and unusable",87,damaged_card,32,1
"my card got melted in the dryer and i need to report it, please",87,damaged_card,32,1
"my card split in half, how do i report it",87,damaged_card,32,1
the plastic numbers on my card are falling off,87,damaged_card,32,1
"my card snapped, can you tell my bank to send a replacement",87,damaged_card,32,1
how do i report my card if it got cut in half,87,damaged_card,32,1
how do you report a burned debit card,87,damaged_card,32,1
my card fell in the toilet and now the chip does not work,87,damaged_card,32,1
let my credit card company know that my card split in half,87,damaged_card,32,1
how report that scratched my card,87,damaged_card,32,1
how to report bent credit card,87,damaged_card,32,1
can you tell me the definition of sucrose,139,definition,34,4
what is an ataraxy,139,definition,34,4
what might the meaning of altruism be,139,definition,34,4
what does discretionary mean,139,definition,34,4
definition of anachronism,139,definition,34,4
tell me the definition of the word redemption,139,definition,34,4
tell me what the word die means,139,definition,34,4
what is the definition of succumb,139,definition,34,4
what does zesty mean,139,definition,34,4
can you tell me the definition of yttrbium,139,definition,34,4
define thoroughbred,139,definition,34,4
what is the definition of valor,139,definition,34,4
exactly what does altruism mean,139,definition,34,4
read me the definition of ajar,139,definition,34,4
what is good riddance mean,139,definition,34,4
what is break a leg mean,139,definition,34,4
can you show me the dictionary definition of ajar,139,definition,34,4
find the meaning of qat,139,definition,34,4
what is the meaning of altruism,139,definition,34,4
give me the meaning of alternative,139,definition,34,4
"search for the nearest atm to newark penn station, newark in new jersey",72,directions,36,3
is it possible to take the bus to the brooklyn bridge,72,directions,36,3
is there a starbucks close to home,72,directions,36,3
find me the location of the nearest gas station,72,directions,36,3
how do i get to the train on foot,72,directions,36,3
i want to know how to get to statue of liberty by bus,72,directions,36,3
please tell me the subway station nearest to madison square garden in new york,72,directions,36,3
is there a way to go by bus to olympia,72,directions,36,3
are there any furniture outlets near the mall,72,directions,36,3
"i'm at home, so where is the closest starbucks",72,directions,36,3
how do i get to the supermarket on foot,72,directions,36,3
how do i get to statue of liberty by bus,72,directions,36,3
tell me where is the closest coffee shop,72,directions,36,3
what's the distance between home and the closest starbucks,72,directions,36,3
what's the quickest way to a bank,72,directions,36,3
i would like to know where the closest gas station is,72,directions,36,3
"where is the closest chevron gas station in columbus, ohio",72,directions,36,3
how would i get to city hall via bus,72,directions,36,3
does home have a starbucks nearby,72,directions,36,3
where is the closest starbucks,72,directions,36,3
how old are your pets,34,do_you_have_pets,38,0
what are the pets that you raise,34,do_you_have_pets,38,0
"if you had to choose, cat or dog",34,do_you_have_pets,38,0
what are the pets that you have in your possession,34,do_you_have_pets,38,0
i need to know whether you are a cat or dog person,34,do_you_have_pets,38,0
what type of pet do you have,34,do_you_have_pets,38,0
tell me all about the creatures you own,34,do_you_have_pets,38,0
why types of animals do you currently have as pets,34,do_you_have_pets,38,0
so what pets do you have,34,do_you_have_pets,38,0
do you have pets,34,do_you_have_pets,38,0
can you tell me the types of pets you have,34,do_you_have_pets,38,0
do you have many kinds of pets at your house,34,do_you_have_pets,38,0
tell me what kinds of pets you have,34,do_you_have_pets,38,0
let me know if you are a cat or dog person,34,do_you_have_pets,38,0
let me know what kinds of pets you have,34,do_you_have_pets,38,0
would you like to live with a cat or a dog,34,do_you_have_pets,38,0
what are your pets,34,do_you_have_pets,38,0
let me know about your pets,34,do_you_have_pets,38,0
do you have any domestic animals,34,do_you_have_pets,38,0
i wanna know what kinds of pets you have,34,do_you_have_pets,38,0
how many dollars can i exchange for 10 yen,38,exchange_rate,39,0
convert krugerrands to saudi riyal,38,exchange_rate,39,0
what's 10 pounds in dollars,38,exchange_rate,39,0
what's the exchange rate between dollars and pesos,38,exchange_rate,39,0
how many pesos in one dollar us,38,exchange_rate,39,0
how many pesos can i get for one dollar,38,exchange_rate,39,0
how many dollars can i exchange for 25 euros,38,exchange_rate,39,0
how much is 500 dollars in pesos,38,exchange_rate,39,0
how many dollars can i exchange for 100000 yen,38,exchange_rate,39,0
how many swedish kroner do i get for a dollar,38,exchange_rate,39,0
i must know five dollars in yen and rubles,38,exchange_rate,39,0
how many dollars can i exchange for 5000 rubles,38,exchange_rate,39,0
exchange rate between mexico and us,38,exchange_rate,39,0
how much dollars do i receive if i trade in 6 yens,38,exchange_rate,39,0
what is the exchange rate between usd and the euro,38,exchange_rate,39,0
what is 56 dollars in yen,38,exchange_rate,39,0
what is the exchange rate for canadian dollars to us dollars,38,exchange_rate,39,0
tell me five dollars in yen and rubles,38,exchange_rate,39,0
how many lira can i get for 250 dollars,38,exchange_rate,39,0
exchange rate to go from dollar to yen,38,exchange_rate,39,0
is my credit card expiration date approaching,44,expiration_date,40,0
tell me when my visa card will have expired,44,expiration_date,40,0
please look up my card's expiration date,44,expiration_date,40,0
how much time do i have before my credit card expires,44,expiration_date,40,0
my card expires in what month,44,expiration_date,40,0
how long til my visa card expires,44,expiration_date,40,0
in what month will my card reach expiration,44,expiration_date,40,0
what date does my capital one card expire,44,expiration_date,40,0
when will my american express credit card expire,44,expiration_date,40,0
when is the expiration date for my visa card,44,expiration_date,40,0
whats the expiration date on my credit card,44,expiration_date,40,0
what's the expiry month of my card,44,expiration_date,40,0
please find out the expiration date for my credit card,44,expiration_date,40,0
what's the month that my card expires,44,expiration_date,40,0
do i need a new card yet,44,expiration_date,40,0
how long will it be until my visa card expires,44,expiration_date,40,0
when is my card going to expire,44,expiration_date,40,0
how long until i my card expires,44,expiration_date,40,0
when my credit card is going to expire,44,expiration_date,40,0
do you know the expiration date on my credit card,44,expiration_date,40,0
locate my phone for me,81,find_phone,41,4
ai locate my phone,81,find_phone,41,4
who has seen my cellphone,81,find_phone,41,4
find out where my phone is,81,find_phone,41,4
the location of my phone is unknown to me,81,find_phone,41,4
"ai, i lost my phone, help me find it please",81,find_phone,41,4
can you call my cellphone,81,find_phone,41,4
my phone is lost - can you help me find it,81,find_phone,41,4
i would like to know where my phone is,81,find_phone,41,4
i need to find my phone,81,find_phone,41,4
can you assist me in locating my phone,81,find_phone,41,4
i need you to find my phone,81,find_phone,41,4
have you seen my cellphone,81,find_phone,41,4
where can i find my phone,81,find_phone,41,4
i don't know where i left my phone,81,find_phone,41,4
i left my phone somewhere,81,find_phone,41,4
do you know where i left my phone,81,find_phone,41,4
can you help me find my lost phone,81,find_phone,41,4
please help me find my phone,81,find_phone,41,4
can you tell me where i left my phone,81,find_phone,41,4
i need to know the status of flight dl123,80,flight_status,42,2
has flight dl123 arrived yet,80,flight_status,42,2
any idea where flight dl123 is right now,80,flight_status,42,2
what time is my flight supposed to board,80,flight_status,42,2
will my delta flight leave on time,80,flight_status,42,2
so when is my flight landing,80,flight_status,42,2
at what time will my flight land,80,flight_status,42,2
when's my flight boarding,80,flight_status,42,2
what's the status of my united flight,80,flight_status,42,2
what time is my flight supposed to be landing,80,flight_status,42,2
can you tell me what time this flight is going to land,80,flight_status,42,2
look up when my flight is set to start boarding,80,flight_status,42,2
when can i start boarding my flight,80,flight_status,42,2
can you tell me when my flight is going to board,80,flight_status,42,2
give me the status of flight dl123,80,flight_status,42,2
when's my flight getting here,80,flight_status,42,2
whats the status of my delta flight,80,flight_status,42,2
when is my plane scheduled to land,80,flight_status,42,2
whats my delta flight's status,80,flight_status,42,2
update me on my delta flight please,80,flight_status,42,2
what's my current fuel level,110,gas,47,5
how much fuel do i have,110,gas,47,5
how much gas is in the tank,110,gas,47,5
please tell me the amount of gas i have,110,gas,47,5
what's left in my gas tank,110,gas,47,5
how much gas is left,110,gas,47,5
i wanna know how much gas i have,110,gas,47,5
what is my current fuel level,110,gas,47,5
let me know how much gas i have,110,gas,47,5
how much gas is in my tank,110,gas,47,5
do i have enough fuel to get to dollar tree,110,gas,47,5
where's the gas tank level at,110,gas,47,5
where is my gas level right now,110,gas,47,5
is there enough fuel to make it to the walmart,110,gas,47,5
how low is my gas tank,110,gas,47,5
what is left in my gas tank,110,gas,47,5
how much gas do i currently have,110,gas,47,5
do i have enough fuel to get to tampa,110,gas,47,5
is there enough fuel to drive to tampa,110,gas,47,5
what level is my gas tank at,110,gas,47,5
adios!,114,goodbye,49,3
it was really nice to be able to chat with you,114,goodbye,49,3
bye-bye,114,goodbye,49,3
goodbye!,114,goodbye,49,3
this was a great conversation,114,goodbye,49,3
it was good chatting,114,goodbye,49,3
bye!,114,goodbye,49,3
it was pleasant conversing with you,114,goodbye,49,3
see you later alligator,114,goodbye,49,3
"syonara, ai device!",114,goodbye,49,3
i'm out of here,114,goodbye,49,3
it was nice chatting with you,114,goodbye,49,3
"great chat, talk to you later",114,goodbye,49,3
"goodbye, helpful ai device!",114,goodbye,49,3
i’m leaving-goodbye!,114,goodbye,49,3
peace out,114,goodbye,49,3
bye now,114,goodbye,49,3
see you later!,114,goodbye,49,3
glad we got to talk,114,goodbye,49,3
i have to say goodbye,114,goodbye,49,3
i would like to find out if macaroni grill will be busy around 7:00 pm,102,how_busy,51,3
how long is the wait at macaroni grill,102,how_busy,51,3
how long will it take to get seated at needham's,102,how_busy,51,3
"at 5:30 pm, how busy can i expect olive garden to be",102,how_busy,51,3
how long will i have to wait before being seated at the cheese cake factory,102,how_busy,51,3
"at four, how much business does georgio have",102,how_busy,51,3
how busy will chili's be if i go at 6 pm,102,how_busy,51,3
is the restaurant busy at lunchtime,102,how_busy,51,3
how busy is imanas at 6,102,how_busy,51,3
do you know how long of a wait it will be,102,how_busy,51,3
how long would i have to wait if i want to go to golden corral,102,how_busy,51,3
how long can i expect to wait for a restaurant table,102,how_busy,51,3
how busy do you expect olive garden to be at 6,102,how_busy,51,3
how long is the restaurant line before we go,102,how_busy,51,3
is kaya very busy at 5 pm,102,how_busy,51,3
would you say that red lobster's pretty buy at noon,102,how_busy,51,3
check to see how long of a wait i would be facing if i go to outback steakhouse,102,how_busy,51,3
how many people go to chili's around 9pm,102,how_busy,51,3
will i have to wait for long before being seated at the cheese cake factory,102,how_busy,51,3
what's the wait for a table at olive garden right now,102,how_busy,51,3
how old are you exactly at the moment,99,how_old_are_you,52,4
i want to know how old you are,99,how_old_are_you,52,4
what age are you,99,how_old_are_you,52,4
i am needing to know when you were born,99,how_old_are_you,52,4
what's your age again,99,how_old_are_you,52,4
would you tell me your age,99,how_old_are_you,52,4
i am wanting to know how old you are,99,how_old_are_you,52,4
tell me how old youare,99,how_old_are_you,52,4
what is your birthday,99,how_old_are_you,52,4
how many years old are you,99,how_old_are_you,52,4
how old are you,99,how_old_are_you,52,4
what is al's age,99,how_old_are_you,52,4
what would your age be,99,how_old_are_you,52,4
what's your age siri,99,how_old_are_you,52,4
how long have you been alive for,99,how_old_are_you,52,4
how many years ago was al born,99,how_old_are_you,52,4
how old are you alexa,99,how_old_are_you,52,4
you are how old now,99,how_old_are_you,52,4
i'd like to know when you were born,99,how_old_are_you,52,4
tell me your birthday,99,how_old_are_you,52,4
what are some ways to keep my credit score up,28,improve_credit_score,53,1
my credit is going down what should i do,28,improve_credit_score,53,1
what are ways to improve my credit,28,improve_credit_score,53,1
what are ways to improve my credit score,28,improve_credit_score,53,1
what can i do to improve my credit score,28,improve_credit_score,53,1
how to keep my credit from dropping,28,improve_credit_score,53,1
does medical debt hurt my credit score,28,improve_credit_score,53,1
how do i make sure my credit doesn't fall,28,improve_credit_score,53,1
is it true a hard pull hurts my credit score,28,improve_credit_score,53,1
how do i build my credit score,28,improve_credit_score,53,1
how can i improve my credit score,28,improve_credit_score,53,1
what can i do to raise my credit score,28,improve_credit_score,53,1
help me build my credit score by showing me some ways on how to,28,improve_credit_score,53,1
so how can i hurt my credit score,28,improve_credit_score,53,1
what factors can ruin a credit score,28,improve_credit_score,53,1
give me a recommendation to improve my credit score,28,improve_credit_score,53,1
how do i improve my credit score,28,improve_credit_score,53,1
what steps should i take to improve my credit score,28,improve_credit_score,53,1
can i improve my credit score,28,improve_credit_score,53,1
i'd like to make my credit score better,28,improve_credit_score,53,1
will you charge me if i use my card in japan,137,international_fees,60,2
how much can i expect in transaction fees for using my visa in portugal,137,international_fees,60,2
"i would like to know if there are any fees for using my capital one card in london, england",137,international_fees,60,2
what are the fees to use my card in nigeria,137,international_fees,60,2
tell me if there is any transaction fee using royal card in europe,137,international_fees,60,2
are there any transaction fees associated with my amex card if i am in belgium,137,international_fees,60,2
what kind of international transaction fees are related to my amex,137,international_fees,60,2
what are my chase cards fees for international transactions,137,international_fees,60,2
will i be charged if i use the card in australia,137,international_fees,60,2
does american express charge transaction fees for iceland,137,international_fees,60,2
will i be charged if i use my card in detroit,137,international_fees,60,2
give me a list of international transaction fees for my amex,137,international_fees,60,2
"if i use my card in tahiti, will i be charged",137,international_fees,60,2
will i be charged if i use my card in canada,137,international_fees,60,2
are there transaction fees for my visa if i'm in russia,137,international_fees,60,2
does my card charge a fee for use in indonesia,137,international_fees,60,2
are there any transaction fees associated with my usaa card if i am in south korea,137,international_fees,60,2
